,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genres,label,label_encode
5051,BLACKPINK,Crazy Over You,7qq0EOPW4RRlqdvMBmdd73,69,4.2634381221364134e-05,4.1591394212944496e-05,4,0.0,1,3.810379204093076e-05,3.7956797965475123e-05,3.7731238301391114e-05,3.835264508153615e-05,4.181706976447389e-05,0.0007391667226687663,audio_features,spotify:track:7qq0EOPW4RRlqdvMBmdd73,https://api.spotify.com/v1/tracks/7qq0EOPW4RRlqdvMBmdd73,https://api.spotify.com/v1/audio-analysis/7qq0EOPW4RRlqdvMBmdd73,1.0,4,K-pop,Happy,1
5052,Imagine Dragons,Enemy - from the series Arcane League of Legends,5UlnuulVAVmmesw4VzqHdG,79,2.8180035057670794e-05,2.831268769916208e-05,7,0.0,1,2.5492377190934285e-05,2.544046963556813e-05,2.401589561607474e-05,2.6432480693676883e-05,2.7014998815008186e-05,0.00046828112698269847,audio_features,spotify:track:5UlnuulVAVmmesw4VzqHdG,https://api.spotify.com/v1/tracks/5UlnuulVAVmmesw4VzqHdG,https://api.spotify.com/v1/audio-analysis/5UlnuulVAVmmesw4VzqHdG,1.0000000000000002,4,Rock,Love,4
5053,Taylor Swift,Holy Ground (Taylor's Version),7J4b3LVCIGO4CMBDFLPoP6,81,3.0768757327934306e-05,3.1690095617818e-05,9,0.0,1,2.8018537897917822e-05,2.784609490248504e-05,2.7714939687101598e-05,2.8241235709162437e-05,3.0221866685276065e-05,0.0008007119511071095,audio_features,spotify:track:7J4b3LVCIGO4CMBDFLPoP6,https://api.spotify.com/v1/tracks/7J4b3LVCIGO4CMBDFLPoP6,https://api.spotify.com/v1/audio-analysis/7J4b3LVCIGO4CMBDFLPoP6,1.0000000000000002,4,Pop,Anger,0
5054,Rod Stewart,Father & Son,0ykna6JMPawH6vJUsa8G9h,50,3.8575637478667e-05,3.8575637478667e-05,6,0.0,1,3.6038980303479664e-05,3.7846925053795e-05,3.590522928878797e-05,3.64909664910585e-05,3.7934555028937835e-05,0.0006442371288343043,audio_features,spotify:track:0ykna6JMPawH6vJUsa8G9h,https://api.spotify.com/v1/tracks/0ykna6JMPawH6vJUsa8G9h,https://api.spotify.com/v1/audio-analysis/0ykna6JMPawH6vJUsa8G9h,0.9999999999999999,4,Soft Rock,Sad,2
5055,Vijay Antony,"Kodiyil Oruvan Theme Song (From ""Kodiyil Oruvan"")",2Fiy0loJ8CK6vrKTc26wbg,20,3.5310388723153166e-05,3.584016280714421e-05,5,0.0,0,3.30304681116917e-05,3.305884886619122e-05,3.2495963901950736e-05,3.31487212554397e-05,3.4222459800671555e-05,0.0007897796362126508,audio_features,spotify:track:2Fiy0loJ8CK6vrKTc26wbg,https://api.spotify.com/v1/tracks/2Fiy0loJ8CK6vrKTc26wbg,https://api.spotify.com/v1/audio-analysis/2Fiy0loJ8CK6vrKTc26wbg,1.0,4,K-Hip hop,Anger,0
5056,Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),2OQ6a4CfUeYskpTTgyawyJ,76,3.1420366869331864e-05,3.2919308447548056e-05,2,0.0,0,2.762517436278447e-05,2.7466988187721655e-05,2.737003537074767e-05,2.8122695397256227e-05,3.31872043891867e-05,0.0006205618133815055,audio_features,spotify:track:2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/tracks/2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/audio-analysis/2OQ6a4CfUeYskpTTgyawyJ,1.0,4,Dance,Happy,1
5057,The Mountain Goats,No Children,5cxnSTLzGD1t9xcdmJYFVB,69,4.85578889232914e-05,4.739340266011202e-05,1,0.0,1,4.519751427811661e-05,4.853412389751224e-05,4.4955532844376646e-05,4.5563495675115845e-05,4.739934391655681e-05,0.000549601868682001,audio_features,spotify:track:5cxnSTLzGD1t9xcdmJYFVB,https://api.spotify.com/v1/tracks/5cxnSTLzGD1t9xcdmJYFVB,https://api.spotify.com/v1/audio-analysis/5cxnSTLzGD1t9xcdmJYFVB,1.0000000000000002,4,Rock,Sad,2
5058,John Denver,The Music Is You,7ytb0xYx81yhEJJyGb3Iei,38,0.00019145398301680967,0.0001898245874166666,0,0.0,1,0.00018771195325839894,0.00019604084323365076,0.00018727324407318233,0.00018827777762091437,0.00018995851034270578,0.001106460054691668,audio_features,spotify:track:7ytb0xYx81yhEJJyGb3Iei,https://api.spotify.com/v1/tracks/7ytb0xYx81yhEJJyGb3Iei,https://api.spotify.com/v1/audio-analysis/7ytb0xYx81yhEJJyGb3Iei,1.0,4,Country Music,Sad,2
5059,Skillet,Hero,4CbKVDZkYKdv69I4bCaKUq,73,1.6465439387984973e-05,1.87885865578112e-05,1,0.0,1,1.414496865499034e-05,1.3654698956178395e-05,1.361235772550253e-05,1.541092327633574e-05,1.7798304930120296e-05,0.0007738167696249985,audio_features,spotify:track:4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/tracks/4CbKVDZkYKdv69I4bCaKUq,https://api.spotify.com/v1/audio-analysis/4CbKVDZkYKdv69I4bCaKUq,1.0,4,Rock,Happy,1
5060,Rihanna,Disturbia,2VOomzT6VavJOGBeySqaMc,78,2.1883111289805954e-05,2.2327310791284206e-05,11,0.0,0,1.9159665478384103e-05,1.928202986935736e-05,1.8920384426172707e-05,1.9624398730402388e-05,2.194596970982646e-05,0.0005424094969182925,audio_features,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,0.9999999999999999,4,Dance,Happy,1
5061,$uicideboy$,Ugliest,2Q9nA56DKKJhj4cHMbHlAS,76,4.444864443030137e-05,4.3314693157894085e-05,5,0.0,0,4.225933256773285e-05,4.119274473725075e-05,4.031028364803082e-05,4.1013108892116924e-05,4.2500718234631434e-05,0.0010174069042565533,audio_features,spotify:track:2Q9nA56DKKJhj4cHMbHlAS,https://api.spotify.com/v1/tracks/2Q9nA56DKKJhj4cHMbHlAS,https://api.spotify.com/v1/audio-analysis/2Q9nA56DKKJhj4cHMbHlAS,1.0,4,Hip hop,Anger,0
5062,Tri Suaka,Aku Bukan Jodohnya,4YuzrUzwpTR8aRqLqepiFo,71,3.28008330962e-05,3.2326702673874865e-05,3,0.0,1,3.0428546052083552e-05,3.267821315939178e-05,3.033486442036207e-05,3.0717929102950965e-05,3.195884286345019e-05,0.0003573471945089811,audio_features,spotify:track:4YuzrUzwpTR8aRqLqepiFo,https://api.spotify.com/v1/tracks/4YuzrUzwpTR8aRqLqepiFo,https://api.spotify.com/v1/audio-analysis/4YuzrUzwpTR8aRqLqepiFo,0.9999999999999999,4,Pop Indonesia,Sad,2
5063,The Guess Who,American Woman,3GvYRepIPm1QzPRwPmNnmv,16,3.7795755439252427e-05,3.817890828648883e-05,9,0.0,1,3.623521935127092e-05,3.7071661499136166e-05,3.601102947682524e-05,3.764314371196335e-05,3.711712031152014e-05,0.0003398922931369954,audio_features,spotify:track:3GvYRepIPm1QzPRwPmNnmv,https://api.spotify.com/v1/tracks/3GvYRepIPm1QzPRwPmNnmv,https://api.spotify.com/v1/audio-analysis/3GvYRepIPm1QzPRwPmNnmv,0.9999999999999999,4,Soft Rock,Love,4
5064,BTS,Permission to Dance,0LThjFY2iTtNdd4wviwVV2,85,3.215517558927478e-05,3.2363075431446816e-05,9,0.0,1,2.8640602103530608e-05,2.8441977792778556e-05,2.8412978430178148e-05,3.020944629715189e-05,3.185665273897648e-05,0.0006943588190286782,audio_features,spotify:track:0LThjFY2iTtNdd4wviwVV2,https://api.spotify.com/v1/tracks/0LThjFY2iTtNdd4wviwVV2,https://api.spotify.com/v1/audio-analysis/0LThjFY2iTtNdd4wviwVV2,1.0,4,K-pop,Happy,1
5065,Juice WRLD,Stay High,21CkzgKCBCq5V4XKjiGSIj,76,4.107505701068528e-05,3.962269895503253e-05,8,0.0,1,3.7458981851713126e-05,3.926109143913531e-05,3.6658702923088145e-05,3.721771257471286e-05,3.9225523486751985e-05,0.0004929243960964789,audio_features,spotify:track:21CkzgKCBCq5V4XKjiGSIj,https://api.spotify.com/v1/tracks/21CkzgKCBCq5V4XKjiGSIj,https://api.spotify.com/v1/audio-analysis/21CkzgKCBCq5V4XKjiGSIj,1.0,4,Hip hop,Sad,2
5066,Geekssmile,Peluru Distorsi,7ym7JZaNWgIncCNI05xQcG,0,2.0063296301304938e-05,2.17305730166585e-05,7,0.0,1,1.8194906831077798e-05,1.7817350619493057e-05,1.7804276291293522e-05,1.9347606776009286e-05,2.0227225186987182e-05,0.00040587592615272383,audio_features,spotify:track:7ym7JZaNWgIncCNI05xQcG,https://api.spotify.com/v1/tracks/7ym7JZaNWgIncCNI05xQcG,https://api.spotify.com/v1/audio-analysis/7ym7JZaNWgIncCNI05xQcG,1.0,4,Indie,Happy,1
5067,Judika,Aku Yang Tersakiti,5pzblRSSo6YWd2dQR3sp2m,57,1.5050907820521352e-05,1.5553703755379952e-05,7,0.0,0,1.3190974989359992e-05,1.3612581744573393e-05,1.3068573028169006e-05,1.3513671068863504e-05,1.4614052336136013e-05,0.0005902494572987591,audio_features,spotify:track:5pzblRSSo6YWd2dQR3sp2m,https://api.spotify.com/v1/tracks/5pzblRSSo6YWd2dQR3sp2m,https://api.spotify.com/v1/audio-analysis/5pzblRSSo6YWd2dQR3sp2m,1.0,4,Pop Indonesia,Anger,0
5068,Blossom Dearie,Plus Je T'embrasse,5UiaszjisznaX77YaCgUhX,58,0.00012249357575725155,0.00011909004772294612,5,0.0,0,0.000118731640841534,0.00012464669172394376,0.00011835451121258542,0.00011904324085410499,0.00012100912934543267,0.0010356420932834149,audio_features,spotify:track:5UiaszjisznaX77YaCgUhX,https://api.spotify.com/v1/tracks/5UiaszjisznaX77YaCgUhX,https://api.spotify.com/v1/audio-analysis/5UiaszjisznaX77YaCgUhX,1.0,4,Jazz,Sad,2
5069,Fall Out Boy,Thnks fr th Mmrs,3Zwu2K0Qa5sT6teCCHPShP,78,2.7104045240916614e-05,2.9226769596260337e-05,10,0.0,0,2.5154774982201673e-05,2.4873759690807905e-05,2.4848650613363907e-05,2.5369504274628803e-05,2.7737914319248418e-05,0.0007856733520215954,audio_features,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP,1.0,4,Rock,Happy,1
5070,King Crimson,"21st Century Schizoid Man - Including ""Mirrors""",5L7VBYoosmkmiiDlzumdCe,58,2.3224606910931752e-05,2.398377297008858e-05,7,0.0,0,2.2529834401435543e-05,2.240083265694876e-05,2.3692307429519443e-05,2.2842764458558226e-05,2.366067551038791e-05,0.0002336039822091784,audio_features,spotify:track:5L7VBYoosmkmiiDlzumdCe,https://api.spotify.com/v1/tracks/5L7VBYoosmkmiiDlzumdCe,https://api.spotify.com/v1/audio-analysis/5L7VBYoosmkmiiDlzumdCe,1.0,3,Jazz,Anger,0
5071,Johann Sebastian Bach,"Christmas Oratorio, BWV 248 / Part Five - For The 1st Sunday In The New Year: No. 47 Aria: ""Erleucht auch meine finstre Sinnen""",4kQC7ZJD28u7u6FRbtqRCX,0,0.00012026829055637493,0.00011882376015205402,5,0.0,0,0.00011875359244480516,0.0001227094545031767,0.00011894308727096826,0.00011953300021095271,0.00011975568814413772,0.0004315187946031588,audio_features,spotify:track:4kQC7ZJD28u7u6FRbtqRCX,https://api.spotify.com/v1/tracks/4kQC7ZJD28u7u6FRbtqRCX,https://api.spotify.com/v1/audio-analysis/4kQC7ZJD28u7u6FRbtqRCX,1.0,4,Classical,Sad,2
5072,A Boogie Wit da Hoodie,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,75,3.268802895671218e-05,3.155124786104746e-05,3,0.0,0,2.8510358430144312e-05,3.054820571781387e-05,2.828021598283572e-05,2.9104939522827776e-05,3.1267052587131275e-05,0.0005635536557194367,audio_features,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/tracks/3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,0.9999999999999999,4,Hip hop,Happy,1
5073,Johann Sebastian Bach,"Herz und Mund und Tat und Leben, Cantata BWV 147: 10. Jesus bleibet meine Freude",7tvvrIzWt09oeKFB0rE47c,0,8.173907755338472e-05,8.158521380341142e-05,6,0.0,1,8.124297092171403e-05,8.513239701225538e-05,8.482051103257977e-05,8.15269950872053e-05,8.15311535669343e-05,0.0005266839331180726,audio_features,spotify:track:7tvvrIzWt09oeKFB0rE47c,https://api.spotify.com/v1/tracks/7tvvrIzWt09oeKFB0rE47c,https://api.spotify.com/v1/audio-analysis/7tvvrIzWt09oeKFB0rE47c,1.0,4,Classical,Fear,3
5074,KTZ Players,My Reverie,4bXxeSD7lqij49IKogh7VP,59,8.571199718142495e-05,8.412571175301617e-05,0,0.0,1,8.380319626259935e-05,8.743412473215604e-05,8.371380338210339e-05,8.415638578063733e-05,8.399907183898022e-05,0.000536396721011301,audio_features,spotify:track:4bXxeSD7lqij49IKogh7VP,https://api.spotify.com/v1/tracks/4bXxeSD7lqij49IKogh7VP,https://api.spotify.com/v1/audio-analysis/4bXxeSD7lqij49IKogh7VP,1.0,4,Jazz,Sad,2
5075,Eminem,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,86,1.8272070560635257e-05,1.7258714827636424e-05,5,0.0,0,1.5134186384634002e-05,1.503918428466536e-05,1.4932922676552289e-05,1.509266694835141e-05,1.7607055860854773e-05,0.0003826403099033243,audio_features,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,0.9999999999999999,4,Hip hop,Happy,1
5076,Elton John,Goodbye Yellow Brick Road - Remastered 2014,4IRHwIZHzlHT1FQpRa5RdE,73,4.289165531566744e-05,4.244567751888986e-05,5,0.0,1,4.013748313114913e-05,4.230566123385503e-05,4.0000111598164964e-05,4.079141104014509e-05,4.2051557605458505e-05,0.0006686503620779646,audio_features,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/tracks/4IRHwIZHzlHT1FQpRa5RdE,https://api.spotify.com/v1/audio-analysis/4IRHwIZHzlHT1FQpRa5RdE,1.0,4,Rock,Sad,2
5077,Johann Sebastian Bach,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No. 18 Rezitativ: ""So geht denn hin, ihr Hirten, geht""",5rIuAYWDtDh4vztSoTzr0Z,0,0.0005417473921914591,0.0005368837134919866,6,0.0,1,0.0005370173532897238,0.0005551316204193998,0.0005363651505798571,0.0005421726097297144,0.0005417676406456617,0.002350197582391264,audio_features,spotify:track:5rIuAYWDtDh4vztSoTzr0Z,https://api.spotify.com/v1/tracks/5rIuAYWDtDh4vztSoTzr0Z,https://api.spotify.com/v1/audio-analysis/5rIuAYWDtDh4vztSoTzr0Z,1.0,1,Classical,Sad,2
5078,The 5th Dimension,"Aquarius/Let The Sunshine In (The Flesh Failures) - From the American Tribal Love Rock Musical ""Hair""",5pFRIbELJ33S80CofNFyTz,17,2.733550458833467e-05,2.84563225441206e-05,7,0.0,1,2.6405640802793747e-05,2.6788932869155108e-05,2.6283931388533832e-05,2.648105386278181e-05,2.780597138459049e-05,0.0004348012619220178,audio_features,spotify:track:5pFRIbELJ33S80CofNFyTz,https://api.spotify.com/v1/tracks/5pFRIbELJ33S80CofNFyTz,https://api.spotify.com/v1/audio-analysis/5pFRIbELJ33S80CofNFyTz,1.0,4,Soft Rock,Anger,0
5079,SAMSONS,Bukan Diriku,0h4chPKFjI9UfFrS0NsGjy,61,3.2444280791849105e-05,3.1990873052018914e-05,0,0.0,1,3.103043717877861e-05,3.418694358319645e-05,3.0914827273276706e-05,3.16360322121518e-05,3.1915962208046965e-05,0.00031773631604500277,audio_features,spotify:track:0h4chPKFjI9UfFrS0NsGjy,https://api.spotify.com/v1/tracks/0h4chPKFjI9UfFrS0NsGjy,https://api.spotify.com/v1/audio-analysis/0h4chPKFjI9UfFrS0NsGjy,1.0000000000000002,4,Pop Indonesia,Sad,2
5080,Music Travel Love,Have You Ever Seen the Rain (Live from the Grand Canyon),4pQZ4thWPn3vGzSymvipJH,54,4.64773272181054e-05,4.465555348351299e-05,5,0.0,0,4.2777309673589554e-05,4.523989600215584e-05,4.263736209559526e-05,4.3280629910235706e-05,4.64478645701066e-05,0.0005727195040073203,audio_features,spotify:track:4pQZ4thWPn3vGzSymvipJH,https://api.spotify.com/v1/tracks/4pQZ4thWPn3vGzSymvipJH,https://api.spotify.com/v1/audio-analysis/4pQZ4thWPn3vGzSymvipJH,1.0,3,Country Music,Happy,1
5081,Michael Bublé,La vie en rose (feat. Cécile McLorin Salvant),1QELw50Dl95LusF6uOkDqk,64,4.090498898587405e-05,4.0070104550316715e-05,0,0.0,1,3.903693506131452e-05,4.241821702532171e-05,3.89090933821198e-05,3.942654779790794e-05,4.03962312829563e-05,0.0003144992275318727,audio_features,spotify:track:1QELw50Dl95LusF6uOkDqk,https://api.spotify.com/v1/tracks/1QELw50Dl95LusF6uOkDqk,https://api.spotify.com/v1/audio-analysis/1QELw50Dl95LusF6uOkDqk,1.0,4,Jazz,Sad,2
5082,Young the Giant,Mind Over Matter (Reprise),77KnJc8o5G1eKVwX5ywMeZ,73,2.9197826680280134e-05,2.9604976318011378e-05,0,0.0,1,2.7641562160739314e-05,2.8487480503812852e-05,2.749559468423354e-05,2.8050011212208002e-05,2.8795008421673686e-05,0.000685683303730667,audio_features,spotify:track:77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/tracks/77KnJc8o5G1eKVwX5ywMeZ,https://api.spotify.com/v1/audio-analysis/77KnJc8o5G1eKVwX5ywMeZ,0.9999999999999999,4,Rock,Anger,0
5083,Lauren Alaina,Wings Of An Angel,4ixM94fG7GJopbyW2UKxl7,45,3.176709689782193e-05,3.181894461595123e-05,9,0.0,1,2.8753189042965737e-05,3.0719772991610074e-05,2.8614755635560506e-05,2.980206838072147e-05,3.1513043078988356e-05,0.0004486901526909596,audio_features,spotify:track:4ixM94fG7GJopbyW2UKxl7,https://api.spotify.com/v1/tracks/4ixM94fG7GJopbyW2UKxl7,https://api.spotify.com/v1/audio-analysis/4ixM94fG7GJopbyW2UKxl7,1.0,4,Country Music,Sad,2
5084,John Denver,"Rocky Mountain High - Live at Five Seasons Center, Cedar Rapids, IA - December 1987",42jXWJiKM4aoez2sud4cY5,20,3.610944741048715e-05,3.619832982598814e-05,4,0.0,1,3.4281174768160365e-05,3.693257586708323e-05,3.418126938735612e-05,3.7519972699959306e-05,3.6519079412361256e-05,0.0003907502852594176,audio_features,spotify:track:42jXWJiKM4aoez2sud4cY5,https://api.spotify.com/v1/tracks/42jXWJiKM4aoez2sud4cY5,https://api.spotify.com/v1/audio-analysis/42jXWJiKM4aoez2sud4cY5,1.0,4,Soft Rock,Love,4
5085,IZ*ONE,La Vie en Rose,3WfaJhCL4p2JbdffJjV6Va,68,8.70795309822487e-06,9.657745570396226e-06,9,0.0,0,5.764509696486144e-06,5.912458139266682e-06,5.5161024345336356e-06,6.041228080205298e-06,8.351780921160613e-06,0.0005351075992493863,audio_features,spotify:track:3WfaJhCL4p2JbdffJjV6Va,https://api.spotify.com/v1/tracks/3WfaJhCL4p2JbdffJjV6Va,https://api.spotify.com/v1/audio-analysis/3WfaJhCL4p2JbdffJjV6Va,0.9999999999999999,4,K-pop,Happy,1
5086,dhruv,double take,47isJpIIO8m7BJEhiFhnaf,83,6.760826212554648e-05,6.749763889265073e-05,8,0.0,1,6.545809581457814e-05,6.983819360970806e-05,6.495330453604861e-05,6.622256057664189e-05,6.61701600979018e-05,0.000697706552148875,audio_features,spotify:track:47isJpIIO8m7BJEhiFhnaf,https://api.spotify.com/v1/tracks/47isJpIIO8m7BJEhiFhnaf,https://api.spotify.com/v1/audio-analysis/47isJpIIO8m7BJEhiFhnaf,1.0000000000000002,4,Pop,Sad,2
5087,IU,Troll (Feat. DEAN),64P4md3mdMM8Dog2aThmzj,59,2.5699728416895783e-05,2.560495375770625e-05,9,0.0,1,2.3156608395309907e-05,2.411488550489299e-05,2.204037352041093e-05,2.348305444362942e-05,2.5531240133892165e-05,0.00044829466848419195,audio_features,spotify:track:64P4md3mdMM8Dog2aThmzj,https://api.spotify.com/v1/tracks/64P4md3mdMM8Dog2aThmzj,https://api.spotify.com/v1/audio-analysis/64P4md3mdMM8Dog2aThmzj,1.0000000000000002,4,K-pop,Happy,1
5088,Polo G,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,78,5.389657844765093e-05,5.277181585435903e-05,1,0.0,1,5.152435188725347e-05,5.092107013266963e-05,5.026666280566344e-05,5.074826569788206e-05,5.3441560853091934e-05,0.00043039040632314533,audio_features,spotify:track:3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/tracks/3NqCEpT8xsHdzpiRlM1kpS,https://api.spotify.com/v1/audio-analysis/3NqCEpT8xsHdzpiRlM1kpS,0.9999999999999999,4,Hip hop,Happy,1
5089,The Wanted,Glad You Came,3AGOgQzp0YcPH41u9p7dOp,66,2.6181738024298198e-05,2.734727694964275e-05,7,0.0,0,2.345306507699805e-05,2.338646285269265e-05,2.3103957661087104e-05,2.3699291482005905e-05,2.5278571497732507e-05,0.0006633379715896002,audio_features,spotify:track:3AGOgQzp0YcPH41u9p7dOp,https://api.spotify.com/v1/tracks/3AGOgQzp0YcPH41u9p7dOp,https://api.spotify.com/v1/audio-analysis/3AGOgQzp0YcPH41u9p7dOp,1.0,4,Dance,Anger,0
5090,EST Gee,Fan,5Yq99SJWqvNfr2cUYbrsNm,43,4.555072735177518e-05,4.6236315487834766e-05,6,0.0,0,4.3437354748875916e-05,4.2525333833934275e-05,4.1399459738937344e-05,4.212907647089066e-05,4.553185795353501e-05,0.001028552028673535,audio_features,spotify:track:5Yq99SJWqvNfr2cUYbrsNm,https://api.spotify.com/v1/tracks/5Yq99SJWqvNfr2cUYbrsNm,https://api.spotify.com/v1/audio-analysis/5Yq99SJWqvNfr2cUYbrsNm,0.9999999999999999,4,K-pop,Happy,1
5091,Tangga,Hebat,5LU1VpAAJJ5FqKfZdNpfIG,54,2.8758194769698364e-05,2.901389893184743e-05,9,0.0,0,2.6382276929729954e-05,2.6557860454405647e-05,2.625686426636232e-05,2.667846758421929e-05,2.9729870585864818e-05,0.0009124121148523712,audio_features,spotify:track:5LU1VpAAJJ5FqKfZdNpfIG,https://api.spotify.com/v1/tracks/5LU1VpAAJJ5FqKfZdNpfIG,https://api.spotify.com/v1/audio-analysis/5LU1VpAAJJ5FqKfZdNpfIG,1.0,4,Pop Indonesia,Happy,1
5092,Sheila On 7,Yang Terlewatkan,1oubgWGfU1ZV5tkq5nTzNg,56,3.1337002690418745e-05,3.14369038721658e-05,7,0.0,1,2.922708973192077e-05,3.0106220131294926e-05,2.913126012273699e-05,3.009822803675516e-05,3.08654691125726e-05,0.000612378259920417,audio_features,spotify:track:1oubgWGfU1ZV5tkq5nTzNg,https://api.spotify.com/v1/tracks/1oubgWGfU1ZV5tkq5nTzNg,https://api.spotify.com/v1/audio-analysis/1oubgWGfU1ZV5tkq5nTzNg,0.9999999999999999,4,Pop Indonesia,Anger,0
5093,Bob Seger,Fire Lake - Remastered,3scz4VGBMziJwCxQmE6a4v,30,3.2573223674748626e-05,3.300052126079477e-05,9,0.0,1,2.9860588340035885e-05,3.118333262563149e-05,2.986857082241257e-05,3.106124760104687e-05,3.2150621666571115e-05,0.0006051144243536371,audio_features,spotify:track:3scz4VGBMziJwCxQmE6a4v,https://api.spotify.com/v1/tracks/3scz4VGBMziJwCxQmE6a4v,https://api.spotify.com/v1/audio-analysis/3scz4VGBMziJwCxQmE6a4v,0.9999999999999999,4,Soft Rock,Happy,1
5094,Christopher Cross,Ride Like the Wind,4QeMDAJhY8KIuNBtoTSTE5,21,3.7976454299176454e-05,3.8799138976554676e-05,0,0.0,0,3.5289433183719405e-05,3.6663482793865756e-05,3.5096310033191425e-05,3.669256760569226e-05,3.8047088842183674e-05,0.0005547055311550605,audio_features,spotify:track:4QeMDAJhY8KIuNBtoTSTE5,https://api.spotify.com/v1/tracks/4QeMDAJhY8KIuNBtoTSTE5,https://api.spotify.com/v1/audio-analysis/4QeMDAJhY8KIuNBtoTSTE5,1.0000000000000002,4,Soft Rock,Happy,1
5095,Pamungkas,Kenangan Manis,1tS1dRfxIV9FzqdYTbJgMn,69,3.8159067875392696e-05,3.851493063818779e-05,4,0.0,1,3.540065056810533e-05,3.550019596256288e-05,3.526258543405334e-05,3.570890466398594e-05,3.872171575710926e-05,0.0007083833009936634,audio_features,spotify:track:1tS1dRfxIV9FzqdYTbJgMn,https://api.spotify.com/v1/tracks/1tS1dRfxIV9FzqdYTbJgMn,https://api.spotify.com/v1/audio-analysis/1tS1dRfxIV9FzqdYTbJgMn,1.0,4,Pop Indonesia,Happy,1
5096,Raperin,Zaroken Şer - Savaş Çocukları,07FHRGfJ8dVKm7TABcHHNP,11,2.097167601955978e-05,2.0841250377587027e-05,4,0.0,0,1.9027183139677786e-05,2.128239593131839e-05,1.8931019930246447e-05,1.950630557151298e-05,2.040010482385566e-05,0.0004027965789430831,audio_features,spotify:track:07FHRGfJ8dVKm7TABcHHNP,https://api.spotify.com/v1/tracks/07FHRGfJ8dVKm7TABcHHNP,https://api.spotify.com/v1/audio-analysis/07FHRGfJ8dVKm7TABcHHNP,1.0,4,K-Hip hop,Sad,2
5097,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,78,4.4218352069223956e-05,4.324214715115207e-05,7,0.0,1,4.3010220759788505e-05,4.489609943272608e-05,4.283488182750336e-05,4.317064169536974e-05,4.314887916534903e-05,0.0006923469122131687,audio_features,spotify:track:5jAIouBES8LWMiriuNq170,https://api.spotify.com/v1/tracks/5jAIouBES8LWMiriuNq170,https://api.spotify.com/v1/audio-analysis/5jAIouBES8LWMiriuNq170,1.0,3,Pop,Sad,2
5098,Fiersa Besari,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",5sgRYOTpFZRROlndD460KI,66,2.401922544815334e-05,2.519754219798766e-05,4,0.0,1,2.206418153465272e-05,2.2400041887156516e-05,2.18910411142689e-05,2.267257773405697e-05,2.288098749933379e-05,0.0005230483926432925,audio_features,spotify:track:5sgRYOTpFZRROlndD460KI,https://api.spotify.com/v1/tracks/5sgRYOTpFZRROlndD460KI,https://api.spotify.com/v1/audio-analysis/5sgRYOTpFZRROlndD460KI,1.0,4,Pop Indonesia,Anger,0
5099,Khalid,Present,6RBfz4bNLNzvt37HycN1Xf,78,5.926415355620986e-05,5.817708988502345e-05,1,0.0,1,5.509942079712921e-05,5.490579557381436e-05,5.489032090273041e-05,5.612445789413616e-05,5.618200832378721e-05,0.0006176951559368537,audio_features,spotify:track:6RBfz4bNLNzvt37HycN1Xf,https://api.spotify.com/v1/tracks/6RBfz4bNLNzvt37HycN1Xf,https://api.spotify.com/v1/audio-analysis/6RBfz4bNLNzvt37HycN1Xf,1.0,4,Pop,Anger,0
