,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genres,label,label_encode
50,No Doubt,Just A Girl,5lWRaa0fBxDE5yU91npPq7,66,2.6108384575300236e-05,2.7389425781118697e-05,2,0.0,1,2.329965393149825e-05,2.337517800258755e-05,2.3059070569041944e-05,2.3737502343636205e-05,2.672500515571285e-05,0.000539256207591,audio_features,spotify:track:5lWRaa0fBxDE5yU91npPq7,https://api.spotify.com/v1/tracks/5lWRaa0fBxDE5yU91npPq7,https://api.spotify.com/v1/audio-analysis/5lWRaa0fBxDE5yU91npPq7,1.0,4,Rock,Happy,1
51,Pat Metheny Group,Last Train Home,2O7heTmxheKOe1T0jNBPd1,56,4.453851626161607e-05,4.47839319722789e-05,10,0.0,1,4.342586647941823e-05,4.534277015680027e-05,4.606423320983316e-05,4.349712573998418e-05,4.423987786671312e-05,0.000280037066761,audio_features,spotify:track:2O7heTmxheKOe1T0jNBPd1,https://api.spotify.com/v1/tracks/2O7heTmxheKOe1T0jNBPd1,https://api.spotify.com/v1/audio-analysis/2O7heTmxheKOe1T0jNBPd1,1.0,3,Jazz,Fear,3
52,MisterWives,SUPERBLOOM,2HvtedoEeymVWrBPyAMNwZ,72,2.108630331745898e-05,2.263628475163152e-05,8,0.0,1,1.8950981462526427e-05,1.936774384210756e-05,1.8475155893128923e-05,2.0009276943260545e-05,2.182617360929965e-05,0.0008150139536961,audio_features,spotify:track:2HvtedoEeymVWrBPyAMNwZ,https://api.spotify.com/v1/tracks/2HvtedoEeymVWrBPyAMNwZ,https://api.spotify.com/v1/audio-analysis/2HvtedoEeymVWrBPyAMNwZ,1.0,4,Rock,Happy,1
53,Triumph,"Rock out, Roll On",0kJunYY43LYk60pRrxyIvA,24,2.18679604238148e-05,2.3505066588569148e-05,6,0.0,0,2.1078371527429437e-05,2.09297096945454e-05,2.092350852529017e-05,2.144609075828195e-05,2.208519181875336e-05,0.0005397759404871,audio_features,spotify:track:0kJunYY43LYk60pRrxyIvA,https://api.spotify.com/v1/tracks/0kJunYY43LYk60pRrxyIvA,https://api.spotify.com/v1/audio-analysis/0kJunYY43LYk60pRrxyIvA,1.0,4,Soft Rock,Anger,0
54,NIKI,Selene,0PRlBaUsghgrA7sF01UoWw,33,5.003441587923824e-05,4.854553751198155e-05,11,0.0,0,4.707691599325897e-05,4.678319168951446e-05,4.601586226704258e-05,4.641097209770029e-05,4.876836284585671e-05,0.0006031679219514,audio_features,spotify:track:0PRlBaUsghgrA7sF01UoWw,https://api.spotify.com/v1/tracks/0PRlBaUsghgrA7sF01UoWw,https://api.spotify.com/v1/audio-analysis/0PRlBaUsghgrA7sF01UoWw,1.0,4,Pop Indonesia,Happy,1
55,Beyoncé,Crazy In Love (feat. Jay-Z),5IVuqXILoxVWvWEPm82Jxr,77,3.066830011854513e-05,3.119341323849813e-05,2,0.0,0,2.8889691163865636e-05,2.794317476515036e-05,2.7932630154919043e-05,2.82354171555371e-05,3.081651753143509e-05,0.0004478749087044,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,1.0,4,Dance,Happy,1
56,Thomas Rhett,What’s Your Country Song,4oR2cCQGs0Yt0Mgr2diV6V,71,3.799481882573353e-05,4.002004188756602e-05,5,0.0,1,3.607990330242736e-05,3.590307273087865e-05,3.5899559231503366e-05,3.7562926875947925e-05,3.869518414971018e-05,0.0010518903528359,audio_features,spotify:track:4oR2cCQGs0Yt0Mgr2diV6V,https://api.spotify.com/v1/tracks/4oR2cCQGs0Yt0Mgr2diV6V,https://api.spotify.com/v1/audio-analysis/4oR2cCQGs0Yt0Mgr2diV6V,1.0,4,Rock,Anger,0
57,Bleu Clair,Gotta Be - Bleu Clair Remix,4FynH1lObCJ0ILN5VgfWOD,38,3.4433537367080155e-05,3.527641515050301e-05,6,0.0,0,3.0621919578688726e-05,3.0353782619398506e-05,3.062022250932613e-05,3.195015919981414e-05,3.296840081737196e-05,0.0007373540104566,audio_features,spotify:track:4FynH1lObCJ0ILN5VgfWOD,https://api.spotify.com/v1/tracks/4FynH1lObCJ0ILN5VgfWOD,https://api.spotify.com/v1/audio-analysis/4FynH1lObCJ0ILN5VgfWOD,1.0,4,Pop Indonesia,Anger,0
58,The Band,This Wheel's On Fire - Remastered,5VsQz4TODuGxnHrFD6MLtx,34,4.1446317345947815e-05,4.200448144690963e-05,0,0.0,1,3.875238570394719e-05,4.0777573564606765e-05,3.84817353540952e-05,4.1356800461831294e-05,4.258897404319984e-05,0.0006377551423395,audio_features,spotify:track:5VsQz4TODuGxnHrFD6MLtx,https://api.spotify.com/v1/tracks/5VsQz4TODuGxnHrFD6MLtx,https://api.spotify.com/v1/audio-analysis/5VsQz4TODuGxnHrFD6MLtx,1.0,4,Country Music,Love,4
59,Måneskin,Beggin',3Wrjm47oTz2sjIgck11l5e,94,2.610074923235816e-05,2.650724405922936e-05,11,0.0,0,2.296412170780313e-05,2.3326185704760505e-05,2.2725896832520465e-05,2.442277640050608e-05,2.550991372818489e-05,0.0006561110106743,audio_features,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,1.0,4,Pop,Happy,1
60,Bad Company,Ready For Love - Live At Red Rocks,4m7AO3pxbx5KkeIMzBkLow,18,1.8014491053536467e-05,1.873968354085721e-05,7,0.0,1,1.7304600793012398e-05,1.7277544681864652e-05,1.7220647454292163e-05,1.935399032675277e-05,1.786368649959821e-05,0.0002689865345172,audio_features,spotify:track:4m7AO3pxbx5KkeIMzBkLow,https://api.spotify.com/v1/tracks/4m7AO3pxbx5KkeIMzBkLow,https://api.spotify.com/v1/audio-analysis/4m7AO3pxbx5KkeIMzBkLow,1.0,4,Soft Rock,Love,4
61,Travis Scott,90210 (feat. Kacy Hill),51EC3I1nQXpec4gDk0mQyP,77,2.1066214030416472e-05,2.1431916191941272e-05,9,0.0,0,2.014723988903641e-05,2.021389205718529e-05,1.9880655783368377e-05,2.0190298369344976e-05,2.0800785042212983e-05,0.0002599582018355,audio_features,spotify:track:51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/tracks/51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/audio-analysis/51EC3I1nQXpec4gDk0mQyP,1.0000000000000002,4,Hip hop,Anger,0
62,Ten2Five,AYAM DEN LAPEH,3R5JVfUFEL3IN1HrWiKdvf,0,3.385804115923637e-05,3.3886146893458206e-05,9,0.0,0,3.095987153206156e-05,3.3075764890061985e-05,3.07664103948346e-05,3.122968658059117e-05,3.2921183351841893e-05,0.0005787298576508,audio_features,spotify:track:3R5JVfUFEL3IN1HrWiKdvf,https://api.spotify.com/v1/tracks/3R5JVfUFEL3IN1HrWiKdvf,https://api.spotify.com/v1/audio-analysis/3R5JVfUFEL3IN1HrWiKdvf,1.0,4,Indie,Sad,2
63,Joey Alexander,Giant Steps,0ZSkhkNjIehr3OaHpFtsSj,24,2.7911949657549306e-05,2.803871135031721e-05,6,0.0,1,2.7440331154456387e-05,2.867089466424948e-05,2.8752152159613524e-05,2.754580338343892e-05,2.7915199957363865e-05,0.0002811119303618,audio_features,spotify:track:0ZSkhkNjIehr3OaHpFtsSj,https://api.spotify.com/v1/tracks/0ZSkhkNjIehr3OaHpFtsSj,https://api.spotify.com/v1/audio-analysis/0ZSkhkNjIehr3OaHpFtsSj,1.0,4,Pop Indonesia,Fear,3
64,Rich Brian,Little Prince (feat. NIKI),3jKJnHixssQxdCShjpirKQ,52,4.781611048854618e-05,4.494575217035186e-05,0,0.0,1,4.28431422184786e-05,4.350767365941814e-05,4.25452332374017e-05,4.317714755005031e-05,4.695790234492444e-05,0.0008541490510505,audio_features,spotify:track:3jKJnHixssQxdCShjpirKQ,https://api.spotify.com/v1/tracks/3jKJnHixssQxdCShjpirKQ,https://api.spotify.com/v1/audio-analysis/3jKJnHixssQxdCShjpirKQ,1.0,4,Pop Indonesia,Happy,1
65,Dwight Yoakam,Streets of Bakersfield (with Buck Owens),2u6KCSDxSvmx50lcdBU252,22,5.029368498911508e-05,5.09152524236557e-05,9,0.0,1,4.637070652368588e-05,4.6285462989806014e-05,4.59900704661529e-05,4.617476478955926e-05,5.114020063806088e-05,0.0006782129467417,audio_features,spotify:track:2u6KCSDxSvmx50lcdBU252,https://api.spotify.com/v1/tracks/2u6KCSDxSvmx50lcdBU252,https://api.spotify.com/v1/audio-analysis/2u6KCSDxSvmx50lcdBU252,1.0,4,Country Music,Happy,1
66,The Bellamy Brothers,No Country Music for Old Men,4RNJnnaeKEp6Mggz9929e6,25,3.255037278600333e-05,3.256188553280338e-05,7,0.0,1,2.978078966413837e-05,2.982453810197855e-05,2.9676023668257927e-05,3.031306232452727e-05,3.279597805107103e-05,0.0004786462857942,audio_features,spotify:track:4RNJnnaeKEp6Mggz9929e6,https://api.spotify.com/v1/tracks/4RNJnnaeKEp6Mggz9929e6,https://api.spotify.com/v1/audio-analysis/4RNJnnaeKEp6Mggz9929e6,1.0,4,Country Music,Happy,1
67,Rihanna,Umbrella,2yPoXCs7BSIUrucMdK5PzV,67,1.8790426750773284e-05,1.968175821639037e-05,1,0.0,1,1.716356566109006e-05,1.6709348943489414e-05,1.6678043643233594e-05,1.6832396165328262e-05,1.8761440361647523e-05,0.0006472334594904,audio_features,spotify:track:2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/tracks/2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/audio-analysis/2yPoXCs7BSIUrucMdK5PzV,1.0,4,Dance,Happy,1
68,Justin Bieber,Hold On,4u4NyuceXP7Uzh7XFJKCr1,81,3.778858131169253e-05,3.764808155158709e-05,1,0.0,0,3.417832289264981e-05,3.3998600282848265e-05,3.393654622213503e-05,3.4709294902714955e-05,3.563425165674244e-05,0.0008534013970371,audio_features,spotify:track:4u4NyuceXP7Uzh7XFJKCr1,https://api.spotify.com/v1/tracks/4u4NyuceXP7Uzh7XFJKCr1,https://api.spotify.com/v1/audio-analysis/4u4NyuceXP7Uzh7XFJKCr1,1.0,4,Pop,Anger,0
69,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),1MJErNPIQUoEMu4YUUmecm,75,2.8957211739680237e-05,2.781345210864936e-05,1,0.0,0,2.6070764292450295e-05,2.584703563489392e-05,2.5637990378006183e-05,2.590267799532245e-05,2.7229980134711317e-05,0.0004890692997971,audio_features,spotify:track:1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/tracks/1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/audio-analysis/1MJErNPIQUoEMu4YUUmecm,1.0,4,Hip hop,Anger,0
70,Becky G,Shower,3DmW6y7wTEYHJZlLo1r6XJ,79,4.000008769268649e-05,3.917554362723764e-05,2,0.0,1,3.68459641293842e-05,3.676350972283931e-05,3.660993063023473e-05,3.79920803803581e-05,3.719663787016039e-05,0.0006185778081589,audio_features,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,1.0,4,Pop,Anger,0
71,Molly Hatchet,Tequila Sunrise,29CqjBL7Twp48d8kSyDPTt,22,5.461576872506703e-05,5.412788042460963e-05,7,0.0,1,5.090171903783504e-05,5.147775988348872e-05,5.075516404539992e-05,5.127096177431757e-05,5.476546172634374e-05,0.0006662003859041,audio_features,spotify:track:29CqjBL7Twp48d8kSyDPTt,https://api.spotify.com/v1/tracks/29CqjBL7Twp48d8kSyDPTt,https://api.spotify.com/v1/audio-analysis/29CqjBL7Twp48d8kSyDPTt,1.0,4,Soft Rock,Happy,1
72,Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,74,3.297621043786902e-05,3.314431346474006e-05,9,0.0,1,2.9995650380875e-05,3.0158149973517e-05,2.980560056994024e-05,3.107104279999723e-05,3.2471901357255904e-05,0.0006248669680508,audio_features,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,1.0,4,Pop,Happy,1
73,Lil Peep,beamer boy,7hf89cT5FEmLV5E9fjrjG7,78,2.583373143946088e-05,2.577964483005203e-05,8,0.0,1,2.269179112925617e-05,2.2430700314746207e-05,2.218051385238951e-05,2.329657776173689e-05,2.3847277784808767e-05,0.0006318545220075,audio_features,spotify:track:7hf89cT5FEmLV5E9fjrjG7,https://api.spotify.com/v1/tracks/7hf89cT5FEmLV5E9fjrjG7,https://api.spotify.com/v1/audio-analysis/7hf89cT5FEmLV5E9fjrjG7,1.0,4,Hip hop,Anger,0
74,The Script,Breakeven,285hMzLhJwHVLe9QT9qilk,75,1.962655602088289e-05,1.987901220824954e-05,10,0.0,1,1.73093142283569e-05,1.7767560459364846e-05,1.7216746959655796e-05,1.7536142287612085e-05,1.9094867989913737e-05,0.0003769056124571,audio_features,spotify:track:285hMzLhJwHVLe9QT9qilk,https://api.spotify.com/v1/tracks/285hMzLhJwHVLe9QT9qilk,https://api.spotify.com/v1/audio-analysis/285hMzLhJwHVLe9QT9qilk,1.0000000000000002,4,Dance,Anger,0
75,Nat King Cole,When I Fall In Love,6s6h2XK7Nl8lEcTzr7ezeB,63,8.159300533623077e-05,8.19127312516615e-05,1,0.0,1,8.096718116733851e-05,8.432902054696582e-05,8.079348089131597e-05,8.137286618134405e-05,8.13885904066931e-05,0.0009519550854485,audio_features,spotify:track:6s6h2XK7Nl8lEcTzr7ezeB,https://api.spotify.com/v1/tracks/6s6h2XK7Nl8lEcTzr7ezeB,https://api.spotify.com/v1/audio-analysis/6s6h2XK7Nl8lEcTzr7ezeB,1.0,3,Jazz,Sad,2
76,Ariana Grande,"break up with your girlfriend, i'm bored",4kV4N9D1iKVxx1KLvtTpjS,78,3.1589124624715053e-05,3.068597810951376e-05,5,0.0,0,2.825850930731865e-05,2.7998067056423397e-05,2.7777006194272375e-05,2.833359648852434e-05,2.953604155818188e-05,0.0009204165668786,audio_features,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,1.0,4,Pop,Anger,0
77,"Earth, Wind & Fire",Boogie Wonderland,6ztstiyZL6FXzh4aG46ZPD,76,4.021105639918554e-05,4.005150247920257e-05,2,0.0,0,3.755032135529567e-05,3.772166839110346e-05,3.745580300052315e-05,3.760998064711538e-05,4.076949511912592e-05,0.0004942911069802,audio_features,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,1.0,4,Jazz,Happy,1
78,Rod Stewart,Maggie May,6rovOdp3HgK1DeAMYDzoA7,73,3.180620752111263e-05,3.171770627049289e-05,2,0.0,1,3.018663463477144e-05,3.167488308470915e-05,3.0401607027405835e-05,3.0274279421675503e-05,3.1629205019873154e-05,0.0003996402441291,audio_features,spotify:track:6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/tracks/6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/audio-analysis/6rovOdp3HgK1DeAMYDzoA7,1.0,4,Rock,Sad,2
79,Andra & The Backbone,Sempurna,2UgCs0i0rNHUH2jKE5NZHE,68,3.838575016048887e-05,3.8244187805471534e-05,4,0.0,1,3.716682377728701e-05,3.9756669809077753e-05,3.705208376322033e-05,3.7443242902084006e-05,3.848260861392178e-05,0.0004673234111881,audio_features,spotify:track:2UgCs0i0rNHUH2jKE5NZHE,https://api.spotify.com/v1/tracks/2UgCs0i0rNHUH2jKE5NZHE,https://api.spotify.com/v1/audio-analysis/2UgCs0i0rNHUH2jKE5NZHE,1.0,3,Pop Indonesia,Sad,2
80,Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,80,2.6938250180593542e-05,2.6142587112269877e-05,11,0.0,0,2.4107272191640827e-05,2.3241713859304195e-05,2.296433076752948e-05,2.3777577550070245e-05,2.663493111034861e-05,0.0006604311182085,audio_features,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,1.0,4,Hip hop,Happy,1
81,Semenjana,Front Pembela Indonesia,1SbsyXK2wowWYr6MiOmdke,2,5.4552672609116e-05,5.550928345581615e-05,6,0.0,0,5.2259392011756487e-05,5.3947680884446186e-05,5.430447087591813e-05,5.313068351266985e-05,5.468194434515656e-05,0.0007241595818214,audio_features,spotify:track:1SbsyXK2wowWYr6MiOmdke,https://api.spotify.com/v1/tracks/1SbsyXK2wowWYr6MiOmdke,https://api.spotify.com/v1/audio-analysis/1SbsyXK2wowWYr6MiOmdke,1.0,4,Indie,Anger,0
82,Lobo,Rock and Roll Days - Rerecorded,4qL0DgExWPQ8H2T6QU34ti,30,4.332905608221444e-05,4.306555563058664e-05,5,0.0,1,3.988582381703448e-05,4.046408753542494e-05,3.9743313190959565e-05,4.0315569099052906e-05,4.326198323998191e-05,0.0006185792874895,audio_features,spotify:track:4qL0DgExWPQ8H2T6QU34ti,https://api.spotify.com/v1/tracks/4qL0DgExWPQ8H2T6QU34ti,https://api.spotify.com/v1/audio-analysis/4qL0DgExWPQ8H2T6QU34ti,1.0,4,Soft Rock,Happy,1
83,*NSYNC,"Merry Christmas, Happy Holidays",4v9WbaxW8HdjqfUiWYWsII,73,1.8056411967606548e-05,1.9215782454029877e-05,5,0.0,1,1.571926207149574e-05,1.594526098050461e-05,1.55379145933829e-05,1.898860850736585e-05,1.849900948438302e-05,0.0004267971771067,audio_features,spotify:track:4v9WbaxW8HdjqfUiWYWsII,https://api.spotify.com/v1/tracks/4v9WbaxW8HdjqfUiWYWsII,https://api.spotify.com/v1/audio-analysis/4v9WbaxW8HdjqfUiWYWsII,1.0,4,Dance,Love,4
84,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,74,3.2464784213087486e-05,3.1467999567690475e-05,11,0.0,0,2.8786067786353216e-05,2.862023500454053e-05,2.8325669497223652e-05,2.9358213233038495e-05,3.0493564353804605e-05,0.0005871597947744,audio_features,spotify:track:6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,1.0,4,Pop,Happy,1
85,LouiVos,Zomer,3oy8TYdypJxDMftcx0CSNT,16,3.31883248997109e-05,3.258640120692691e-05,2,0.0,1,3.18048712509735e-05,3.077577590524603e-05,2.999424594929262e-05,3.033792496097897e-05,3.114469687824267e-05,0.0006122000835712,audio_features,spotify:track:3oy8TYdypJxDMftcx0CSNT,https://api.spotify.com/v1/tracks/3oy8TYdypJxDMftcx0CSNT,https://api.spotify.com/v1/audio-analysis/3oy8TYdypJxDMftcx0CSNT,1.0,4,K-Hip hop,Anger,0
86,Måneskin,MAMMAMIA,78SCmQ8A7KQSMdkem2SwBP,82,2.1684869502478757e-05,2.1208455435403807e-05,1,0.0,0,1.794635731770187e-05,1.7582435853094114e-05,1.7579143778360954e-05,1.808874624111977e-05,2.1813340711577616e-05,0.0007780216423027,audio_features,spotify:track:78SCmQ8A7KQSMdkem2SwBP,https://api.spotify.com/v1/tracks/78SCmQ8A7KQSMdkem2SwBP,https://api.spotify.com/v1/audio-analysis/78SCmQ8A7KQSMdkem2SwBP,1.0,4,Rock,Happy,1
87,TWICE,Doughnut,6YBcbXDYIITuyCEN2YwGRy,61,2.5754107067108256e-05,2.5348321548601325e-05,5,0.0,0,2.3245442389609783e-05,2.400960857633079e-05,2.3125982166871765e-05,2.367587843026901e-05,2.4866688269625804e-05,0.0003342497032209,audio_features,spotify:track:6YBcbXDYIITuyCEN2YwGRy,https://api.spotify.com/v1/tracks/6YBcbXDYIITuyCEN2YwGRy,https://api.spotify.com/v1/audio-analysis/6YBcbXDYIITuyCEN2YwGRy,1.0,4,K-pop,Anger,0
88,Nat King Cole,Joy To The World - Remastered 1999,777KTfho1Bk7hTFxy3NyLV,2,0.0001280863703325,0.0001255451141561,10,0.0,1,0.0001219367656872,0.0001312041151784,0.000121580283918,0.0001229097373807,0.0001293922936453,0.0013241238836973,audio_features,spotify:track:777KTfho1Bk7hTFxy3NyLV,https://api.spotify.com/v1/tracks/777KTfho1Bk7hTFxy3NyLV,https://api.spotify.com/v1/audio-analysis/777KTfho1Bk7hTFxy3NyLV,1.0,4,Jazz,Sad,2
89,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,85,2.8784860491621507e-05,2.8486006468719045e-05,10,0.0,0,2.657428946507312e-05,2.563977767917176e-05,2.495193905503117e-05,2.6337103732610845e-05,2.8884478499255664e-05,0.0008123848522565,audio_features,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,1.0,4,Hip hop,Happy,1
90,Momus,The Rape of Lucretia,7ihhhXgFx7iD5D7yIUseAt,2,4.33222463446204e-05,4.310729760703952e-05,0,0.0,1,4.178435529870973e-05,4.344651358353434e-05,4.16800913908295e-05,4.202919534511045e-05,4.252962287479092e-05,0.0003418054370678,audio_features,spotify:track:7ihhhXgFx7iD5D7yIUseAt,https://api.spotify.com/v1/tracks/7ihhhXgFx7iD5D7yIUseAt,https://api.spotify.com/v1/audio-analysis/7ihhhXgFx7iD5D7yIUseAt,1.0,4,K-Hip hop,Sad,2
91,Papa Roach,Scars,1UREw2MCfU0xwBzCAjxlUD,68,1.7858743906640292e-05,2.0438126767819915e-05,11,0.0,1,1.627845161366432e-05,1.6469623751234058e-05,1.6014269011495086e-05,1.6821226778121113e-05,1.8276632750071627e-05,0.000447938413598,audio_features,spotify:track:1UREw2MCfU0xwBzCAjxlUD,https://api.spotify.com/v1/tracks/1UREw2MCfU0xwBzCAjxlUD,https://api.spotify.com/v1/audio-analysis/1UREw2MCfU0xwBzCAjxlUD,1.0,4,Rock,Anger,0
92,KANG DANIEL,PARANOIA,1Q6lzzQHM5dvtTCwcfeKDy,64,1.8813732286026357e-05,1.9335909345393616e-05,0,0.0,0,1.5758996488727872e-05,1.5835787232752466e-05,1.5573162888188345e-05,1.6899083068346393e-05,1.8429778565903367e-05,0.0005123068890686,audio_features,spotify:track:1Q6lzzQHM5dvtTCwcfeKDy,https://api.spotify.com/v1/tracks/1Q6lzzQHM5dvtTCwcfeKDy,https://api.spotify.com/v1/audio-analysis/1Q6lzzQHM5dvtTCwcfeKDy,1.0,4,K-pop,Happy,1
93,Slank,Intro Indonesia,2KiXFzchKgQw4MI0Woh7pR,16,0.0001289699079345,0.00012840230214,4,0.0,0,0.0001256267920661,0.000128525694704,0.0001255618053158,0.0001285421470459,0.0001277853393198,0.0007956188005879,audio_features,spotify:track:2KiXFzchKgQw4MI0Woh7pR,https://api.spotify.com/v1/tracks/2KiXFzchKgQw4MI0Woh7pR,https://api.spotify.com/v1/audio-analysis/2KiXFzchKgQw4MI0Woh7pR,1.0,3,Indie,Sad,2
94,Judika,Jikalau Kau Cinta,29gdEEyeHC9ypmvQkohY4N,60,2.673822610655692e-05,2.675469053149938e-05,2,0.0,1,2.503456973563575e-05,2.728566823589375e-05,2.49189812403272e-05,2.5315699791528277e-05,2.5927353178140705e-05,0.0005755880637759,audio_features,spotify:track:29gdEEyeHC9ypmvQkohY4N,https://api.spotify.com/v1/tracks/29gdEEyeHC9ypmvQkohY4N,https://api.spotify.com/v1/audio-analysis/29gdEEyeHC9ypmvQkohY4N,1.0,4,Pop Indonesia,Sad,2
95,Tim McGraw,Humble And Kind,5RzOgZenJEhvVZaumndAON,32,3.025401051181152e-05,3.0269553286284577e-05,11,0.0,1,2.850544838359225e-05,3.102726354184626e-05,2.8404429869466725e-05,2.8878474970945696e-05,2.8979503005020585e-05,0.000617001518257,audio_features,spotify:track:5RzOgZenJEhvVZaumndAON,https://api.spotify.com/v1/tracks/5RzOgZenJEhvVZaumndAON,https://api.spotify.com/v1/audio-analysis/5RzOgZenJEhvVZaumndAON,1.0,3,Country Music,Sad,2
96,CORPSE,HOT DEMON B!TCHES NEAR U ! ! !,7v4pPS4A7NgY7bxFA3Etv3,80,5.043537015634778e-05,5.018538071319364e-05,7,0.0,1,4.487310504616816e-05,4.2323004401459965e-05,4.222738343945351e-05,4.456061824222548e-05,5.0987430176646506e-05,0.0010848396047941,audio_features,spotify:track:7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/tracks/7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/audio-analysis/7v4pPS4A7NgY7bxFA3Etv3,1.0,4,Hip hop,Happy,1
97,BLACKPINK,Lovesick Girls,4Ws314Ylb27BVsvlZOy30C,75,3.2422747695044275e-05,3.26948626004817e-05,6,0.0,1,2.9405866215138016e-05,2.909365286797481e-05,2.906495244681641e-05,2.9513171904263343e-05,3.136509353428749e-05,0.0006860940929907,audio_features,spotify:track:4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/tracks/4Ws314Ylb27BVsvlZOy30C,https://api.spotify.com/v1/audio-analysis/4Ws314Ylb27BVsvlZOy30C,1.0,4,K-pop,Anger,0
98,P1Harmony,Butterfly,12TI802gjc7soYzEK2jx7L,55,1.404048706464601e-05,1.5448029671197796e-05,0,0.0,0,1.1142047378033874e-05,1.1649661147843509e-05,1.0856046699468564e-05,1.152987028771144e-05,1.4769214797116084e-05,0.0006497007037837,audio_features,spotify:track:12TI802gjc7soYzEK2jx7L,https://api.spotify.com/v1/tracks/12TI802gjc7soYzEK2jx7L,https://api.spotify.com/v1/audio-analysis/12TI802gjc7soYzEK2jx7L,1.0,4,K-pop,Happy,1
99,Juicy Luicy,Lantas,1ZPVEo8RfmrEz8YAD5n6rW,73,3.727816964639618e-05,3.609548118092238e-05,8,0.0,1,3.48743660144043e-05,3.814490523661705e-05,3.4767625178170206e-05,3.62705361523463e-05,3.709457540807353e-05,0.0004020500337593,audio_features,spotify:track:1ZPVEo8RfmrEz8YAD5n6rW,https://api.spotify.com/v1/tracks/1ZPVEo8RfmrEz8YAD5n6rW,https://api.spotify.com/v1/audio-analysis/1ZPVEo8RfmrEz8YAD5n6rW,1.0,4,Pop Indonesia,Sad,2
100,The Script,Breakeven,38xWaVFKaxZlMFvzNff2aW,71,1.9626555795662635e-05,1.990196254235679e-05,10,0.0,1,1.732155432958072e-05,1.789378834771191e-05,1.7228222043201034e-05,1.753002193645338e-05,1.927464717488677e-05,0.0003767985055083,audio_features,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,1.0,4,Dance,Happy,1
